id,title,old_filename,file_name,volume,year
764560,The Song Is You,764560.pdf,The Song Is You.pdf,Vol1,1932
61134,The Sorcerer,061134.pdf,The Sorcerer.pdf,Vol1,1982
59329,The Sphinx,059329.pdf,The Sphinx.pdf,Vol1,1958
983491,The Star-Crossed Lovers,983491.pdf,The Star-Crossed Lovers.pdf,Vol1,1956
798600,The Surrey With The Fringe On Top,798600.pdf,The Surrey With The Fringe On Top.pdf,Vol1,1943
803400,The Sweetest Sounds,803400.pdf,The Sweetest Sounds.pdf,Vol2,1962
807000,The Swingin' Shepherd Blues,807000.pdf,The Swingin' Shepherd Blues.pdf,Vol2,1958
834290,The Things We Did Last Summer,834290.pdf,The Things We Did Last Summer.pdf,Vol2,1946
843350,The Thrill Is Gone,843350.pdf,The Thrill Is Gone.pdf,Vol3,1931
55078,The Thumper,055078.pdf,The Thumper.pdf,Vol2,1960
856600,The Touch Of Your Lips,856600.pdf,The Touch Of Your Lips.pdf,Vol3,1936
888630,The Very Thought Of You,888630.pdf,The Very Thought Of You.pdf,Vol3,1934
51784,The Visit,051784.pdf,The Visit.pdf,Vol3,1972
906490,The Way You Look Tonight,906490.pdf,The Way You Look Tonight.pdf,Vol2,1936
27544,The Whopper,027544.pdf,The Whopper.pdf,Vol2,
951600,The World Is Waiting For The Sunrise,951600.pdf,The World Is Waiting For The Sunrise.pdf,Vol1,
983403,Theme For Ernie,983403.pdf,Theme For Ernie.pdf,Vol3,1969
982542,Theme From Mr. Broadway,982542.pdf,Theme From Mr. Broadway.pdf,Vol2,1964
827150,There Are Such Things,827150.pdf,There Are Such Things.pdf,Vol3,1942
827350,There Goes My Heart,827350.pdf,There Goes My Heart.pdf,Vol3,1934
828637,There Is No Greater Love,828637.pdf,There Is No Greater Love.pdf,Vol1,1936
829025,(There Ought To Be A) Moonlight Savings Time,829025.pdf,There Ought To Be A Moonlight Savings Time.pdf,Vol3,1931
829100,There Will Never Be Another You,829100.pdf,There Will Never Be Another You.pdf,Vol1,1942
934875,(There'll Be Bluebirds Over) The White Cliffs Of Dover,934875.pdf,There'll Be Bluebirds Over The White Cliffs Of Dover.pdf,Vol3,1941
829350,There'll Be Some Changes Made,829350.pdf,There'll Be Some Changes Made.pdf,Vol1,1921
830780,There's A Mingus Amonk Us,830780.pdf,There's A Mingus Amonk Us.pdf,Vol3,1986
831060,There's A Small Hotel,831060.pdf,There's A Small Hotel.pdf,Vol2,1936
832770,These Foolish Things (Remind Me Of You),832770.pdf,These Foolish Things Remind Me Of You.pdf,Vol2,1936
833370,They Didn't Believe Me,833370.pdf,They Didn't Believe Me.pdf,Vol1,1914
833530,They Say It's Wonderful,833530.pdf,They Say It's Wonderful.pdf,Vol3,1946
834167,Things Ain't What They Used To Be,834167.pdf,Things Ain't What They Used To Be.pdf,Vol3,1942
956280,Things To Come,956280.pdf,Things To Come.pdf,Vol2,1948
54966,Think On Me,054966.pdf,Think On Me.pdf,Vol1,1971
834930,This Can't Be Love,834930.pdf,This Can't Be Love.pdf,Vol3,1938
834952,This Could Be The Start Of Something Big,834952.pdf,This Could Be The Start Of Something Big.pdf,Vol3,1956
91591,This I Dig Of You,091591.pdf,This I Dig Of You.pdf,Vol2,1960
835405,This Is All I Ask (Beautiful Girls Walk A Little Slower),835405.pdf,This Is All I Ask Beautiful Girls Walk A Little Slower.pdf,Vol3,1958
836470,This Masquerade,836470.pdf,This Masquerade.pdf,Vol2,1972
838030,This Year's Kisses,838030.pdf,This Year's Kisses.pdf,Vol2,1937
840940,Thou Swell,840940.pdf,Thou Swell.pdf,Vol1,1927
54982,Three Base Hit,054982.pdf,Three Base Hit.pdf,Vol2,
56117,Three Flowers,056117.pdf,Three Flowers.pdf,Vol1,1963
842840,Three Little Words,842840.pdf,Three Little Words.pdf,Vol3,1930
847210,Till There Was You,847210.pdf,Till There Was You.pdf,Vol2,1950
847427,Time After Time,847427.pdf,Time After Time.pdf,Vol3,1947
847910,Time Remembered,847910.pdf,Time Remembered.pdf,Vol1,1965
848540,Time Was,848540.pdf,Time Was.pdf,Vol3,1936
54963,Tippin',054963.pdf,Tippin'.pdf,Vol2,1958
853693,Tomorrow's Destiny,853693.pdf,Tomorrow's Destiny.pdf,Vol2,1976
853750,Tones For Joan's Bones,853750.pdf,Tones For Joan's Bones.pdf,Vol1,1966
853850,Too Close For Comfort,853850.pdf,Too Close For Comfort.pdf,Vol3,1956
853980,Too Late Now,853980.pdf,Too Late Now.pdf,Vol3,1950
854600,Too Young,854600.pdf,Too Young.pdf,Vol2,1951
854800,|Toot, Toot, Tootsie! (Good-Bye!)|,854800.pdf,Toot Toot Tootsie Good-Bye.pdf,Vol3,
11747,Topsy,011747.pdf,Topsy.pdf,Vol1,1939
957655,Tour De Force,957655.pdf,Tour De Force.pdf,Vol1,1957
55004,Trane's Blues,055004.pdf,Trane's Blues.pdf,Vol2,1999
55007,Trick,055007.pdf,Trick.pdf,Vol3,1969
864221,Triste,864221.pdf,Triste.pdf,Vol1,1967
870770,Try To Remember,870770.pdf,Try To Remember.pdf,Vol3,1960
871160,Tune Up,871160.pdf,Tune Up.pdf,Vol1,1963
983503,Turn Out The Stars,983503.pdf,Turn Out The Stars.pdf,Vol1,1966
55005,Turnaround,055005.pdf,Turnaround.pdf,Vol2,1959
956999,Twisted Blues,956999.pdf,Twisted Blues.pdf,Vol1,1962
875700,Twisted,875700.pdf,Twisted.pdf,Vol2,1965
876280,Two Cigarettes In The Dark,876280.pdf,Two Cigarettes In The Dark.pdf,Vol2,1934
12958,|Two Degrees East, Three Degrees West|,012958.pdf,Two Degrees East Three Degrees West.pdf,Vol2,1956
12330,Two Of A Mind,012330.pdf,Two Of A Mind.pdf,Vol3,1962
879540,Un Poco Loco,879540.pdf,Un Poco Loco.pdf,Vol3,1953
29658,Unchain My Heart,029658.pdf,Unchain My Heart.pdf,Vol1,1960
881600,Unforgettable,881600.pdf,Unforgettable.pdf,Vol3,1951
27535,Uniquity Road,027535.pdf,Uniquity Road.pdf,Vol1,1975
27536,Unity Village,027536.pdf,Unity Village.pdf,Vol1,1976
11858,Until I Met You (Corner Pocket),011858.pdf,Until I Met You Corner Pocket.pdf,Vol2,1956
883310,Up Jumped Spring,883310.pdf,Up Jumped Spring.pdf,Vol1,1962
16554,Upper Manhattan Medical Group (UMMG),016554.pdf,Upper Manhattan Medical Group UMMG.pdf,Vol1,1956
884095,Upside Downside,884095.pdf,Upside Downside.pdf,Vol3,1986
886300,Valse Hot,886300.pdf,Valse Hot.pdf,Vol1,1965
887950,Very Early,887950.pdf,Very Early.pdf,Vol1,1962
891350,Violets For Your Furs,891350.pdf,Violets For Your Furs.pdf,Vol3,1941
992531,Virgo,992531.pdf,Virgo.pdf,Vol1,1964
6119,Wail,006119.pdf,Wail.pdf,Vol3,1953
896700,Wait Till You See Her,896700.pdf,Wait Till You See Her.pdf,Vol1,1942
897175,Walk On The Wild Side,897175.pdf,Walk On The Wild Side.pdf,Vol3,1961
897300,Walkin' My Baby Back Home,897300.pdf,Walkin' My Baby Back Home.pdf,Vol3,1930
897340,Walkin' Shoes,897340.pdf,Walkin' Shoes.pdf,Vol2,1954
898790,Waltz For Debby,898790.pdf,Waltz For Debby.pdf,Vol1,1964
14964,Warm Valley,014964.pdf,Warm Valley.pdf,Vol2,1941
903830,Watch What Happens,903830.pdf,Watch What Happens.pdf,Vol2,1964
27538,Watercolors,027538.pdf,Watercolors.pdf,Vol2,1977
904400,Watermelon Man,904400.pdf,Watermelon Man.pdf,Vol3,1973
904925,Wave,904925.pdf,Wave.pdf,Vol1,1967
983411,We'll Be Together Again,983411.pdf,We'll Be Together Again.pdf,Vol1,1945
983519,Webb City,983519.pdf,Webb City.pdf,Vol2,1947
914560,Well You Needn't (It's Over Now),914560.pdf,Well You Needn't It's Over Now.pdf,Vol1,1944
12331,Wendy,012331.pdf,Wendy.pdf,Vol2,1975
914680,West Coast Blues,914680.pdf,West Coast Blues.pdf,Vol1,1960
915420,What A Diff'rence A Day Made,915420.pdf,What A Diff'rence A Day Made.pdf,Vol3,1934
915947,What A Wonderful World,915947.pdf,What A Wonderful World.pdf,Vol3,1967
39466,What Am I Here For?,039466.pdf,What Am I Here For.pdf,Vol1,1942
916500,What Did I Have That I Don't Have?,916500.pdf,What Did I Have That I Don't Have.pdf,Vol3,1965
916660,What I Did For Love,916660.pdf,What I Did For Love.pdf,Vol3,1975
917510,What Now My Love,917510.pdf,What Now My Love.pdf,Vol3,1961
10192,What Was,010192.pdf,What Was.pdf,Vol1,1968
917700,What'll I Do?,917700.pdf,What'll I Do.pdf,Vol2,1924
918005,What's New?,918005.pdf,What's New.pdf,Vol2,1939
921310,When I Fall In Love,921310.pdf,When I Fall In Love.pdf,Vol1,1952
994157,When Lights Are Low,994157.pdf,When Lights Are Low.pdf,Vol2,1936
926375,When Sunny Gets Blue,926375.pdf,When Sunny Gets Blue.pdf,Vol1,1956
926930,When The Sun Comes Out,926930.pdf,When The Sun Comes Out.pdf,Vol3,1941
929290,When You Wish Upon A Star,929290.pdf,When You Wish Upon A Star.pdf,Vol1,1940
929500,When You're Smiling (The Whole World Smiles With You),929500.pdf,When You're Smiling The Whole World Smiles With You.pdf,Vol3,1928
931350,Where Or When,931350.pdf,Where Or When.pdf,Vol3,1937
933950,While We're Young,933950.pdf,While We're Young.pdf,Vol3,1943
934155,Whisper Not,934155.pdf,Whisper Not.pdf,Vol2,1956
934200,Whispering,934200.pdf,Whispering.pdf,Vol1,
934420,Whistle While You Work,934420.pdf,Whistle While You Work.pdf,Vol3,1937
27543,Whittlin',027543.pdf,Whittlin'.pdf,Vol3,1993
935560,Who Can I Turn To (When Nobody Needs Me),935560.pdf,Who Can I Turn To When Nobody Needs Me.pdf,Vol2,1964
936890,Who's Afraid Of The Big Bad Wolf?,936890.pdf,Who's Afraid Of The Big Bad Wolf.pdf,Vol3,1933
937790,Why Did I Choose You?,937790.pdf,Why Did I Choose You.pdf,Vol3,1965
937840,Why Do I Love You?,937840.pdf,Why Do I Love You.pdf,Vol2,1927
937856,|Why Don't You Do Right (Get Me Some Money, Too!)|,937856.pdf,Why Don't You Do Right Get Me Some Money Too.pdf,Vol3,1941
14960,Why Try To Change Me Now,014960.pdf,Why Try To Change Me Now.pdf,Vol3,1958
60426,Wild Flower,060426.pdf,Wild Flower.pdf,Vol1,1965
941150,Will You Still Be Mine,941150.pdf,Will You Still Be Mine.pdf,Vol3,1940
941640,Willow Weep For Me,941640.pdf,Willow Weep For Me.pdf,Vol2,1932
983512,Windows,983512.pdf,Windows.pdf,Vol1,1978
12334,Wintersong,012334.pdf,Wintersong.pdf,Vol3,1957
992533,Witch Hunt,992533.pdf,Witch Hunt.pdf,Vol1,1965
943160,Witchcraft,943160.pdf,Witchcraft.pdf,Vol3,1957
943350,With A Song In My Heart,943350.pdf,With A Song In My Heart.pdf,Vol2,1929
17222,With Every Breath I Take,017222.pdf,With Every Breath I Take.pdf,Vol3,1934
944530,Without A Song,944530.pdf,Without A Song.pdf,Vol2,1929
944800,|Wives And Lovers (Hey, Little Girl)|,944800.pdf,Wives And Lovers Hey Little Girl.pdf,Vol1,1963
948020,Woodchopper's Ball,948020.pdf,Woodchopper's Ball.pdf,Vol1,1939
983513,Woodyn' You,983513.pdf,Woodyn' You.pdf,Vol1,1943
950930,Work Song,950930.pdf,Work Song.pdf,Vol2,1960
952550,Wouldn't It Be Loverly,952550.pdf,Wouldn't It Be Loverly.pdf,Vol3,1956
41432,Wow,041432.pdf,Wow.pdf,Vol2,1956
952700,Wrap Your Troubles In Dreams (And Dream Your Troubles Away),952700.pdf,Wrap Your Troubles In Dreams And Dream Your Troubles Away.pdf,Vol3,1931
955500,Yardbird Suite,955500.pdf,Yardbird Suite.pdf,Vol2,1946
983413,Yes And No,983413.pdf,Yes And No.pdf,Vol1,1964
957200,Yes Indeed,957200.pdf,Yes Indeed.pdf,Vol3,1940
957600,Yesterday,957600.pdf,Yesterday.pdf,Vol1,1965
958200,Yesterdays,958200.pdf,Yesterdays.pdf,Vol1,1933
959275,You Are Beautiful,959275.pdf,You Are Beautiful.pdf,Vol2,1958
959861,You Are The Sunshine Of My Life,959861.pdf,You Are The Sunshine Of My Life.pdf,Vol1,1972
959880,You Are Too Beautiful,959880.pdf,You Are Too Beautiful.pdf,Vol1,1932
756100,You Belong To My Heart (Solamente Una Vez),756100.pdf,You Belong To My Heart Solamente Una Vez.pdf,Vol3,1941
960300,You Better Go Now,960300.pdf,You Better Go Now.pdf,Vol3,1936
960370,You Brought A New Kind Of Love To Me,960370.pdf,You Brought A New Kind Of Love To Me.pdf,Vol1,1930
960481,You Can Depend On Me,960481.pdf,You Can Depend On Me.pdf,Vol2,1932
962350,You Don't Know What Love Is,962350.pdf,You Don't Know What Love Is.pdf,Vol1,1941
963575,You Made Me Love You (I Didn't Want To Do It),963575.pdf,You Made Me Love You I Didn't Want To Do It.pdf,Vol3,1913
965675,You Took Advantage Of Me,965675.pdf,You Took Advantage Of Me.pdf,Vol1,1928
966720,You'd Be So Nice To Come Home To,966720.pdf,You'd Be So Nice To Come Home To.pdf,Vol2,1942
967500,You're Blasé,967500.pdf,You're Blasé.pdf,Vol3,1931
967590,You're Driving Me Crazy! (What Did I Do?),967590.pdf,You're Driving Me Crazy What Did I Do.pdf,Vol3,1930
969190,You're Mine You,969190.pdf,You're Mine You.pdf,Vol3,1933
969300,You're My Everything,969300.pdf,You're My Everything.pdf,Vol2,1931
969570,You're Nobody 'Til Somebody Loves You,969570.pdf,You're Nobody 'Til Somebody Loves You.pdf,Vol2,1944
969570,You're Nobody 'Til Somebody Loves You,969570.pdf,You're Nobody 'Til Somebody Loves You.pdf,Vol1,1944
970610,You've Changed,970610.pdf,You've Changed.pdf,Vol3,1942
971395,Young At Heart,971395.pdf,Young At Heart.pdf,Vol1,1954
971500,Younger Than Springtime,971500.pdf,Younger Than Springtime.pdf,Vol3,1949
6900,Água De Beber (Water To Drink),006900.pdf,Água De Beber Water To Drink.pdf,Vol1,1961
